text,labels
lina kitu ambacho ungeweza kutaka mchezo kuigiza wenye kuchekesha ambao hutatanisha akili wenyeji amerika ikiwa unatafuta sehemu zote sinema zinazoharibu ubongo zisionekane,positive
faili haikuwa joto wala kifaa kunichoma,negative
nadhani filamu robint ryans iliyo bora sababu alichora mtu baba baba halisi ingawa hakuua mtu yeyote bali aliathirika vita ulimwengu pili iliyomfanya awe mbaya,positive
lazima niseme nimepitia visa vingi ninajikuta nikivitazama,positive
mkutano huu haujawahi kufanya kazi vizuri zamani hakika haifanyi kazi hapa,negative
ikiwa unatafuta sinema yenye muziki mzuri unaotia muziki hirley ambao unaonyesha jinsi unavyotazama usiku mwisho wenye kutia moyo mtu huyo atajaribiwa kufanya,positive
nyama ubavu ilipikwa vizuri ladha stoquita,positive
hizi rununu zilikuwa nzuri nadhani labda ununuzi bora kabisa ambao nimefanya miaka kadhaa iliyopita umakini,positive
sinema hii nzuri haswa ikiwa unafurahiya sanaa kuona,positive
ifurahie kupata bidhaa hii amazon vigumu kuipata ikiwa imeuzwa bei,positive
ninachukia kuandika hakiki mbaya filamu haswa zile ambazo napenda nyota filamu hii mbaya siamini sekunde mtu yeyote angeweza kujivunia,negative
nilivutiwa hasa machaguo yasiyo yahe wazazi sinema nyinginezo iwezayo kutabiri neno neno gejitim maandishi sinema hii yalifanya uteuzi bora,positive
chipsi salsa kweli zilikuwa nzuri salsa zilikuwa mpya,positive
ukipanga kutumia hili gari lasahau hilo,negative
hakuna yeyote mezani aliyefikiri chakula kilikuwa wastani au kilikuwa thamani kungojea tulichokuwa nacho,negative
wanaweza kutumiwa mifano mbuni yeyote aliyeweka,positive
eneo hilo lina kustaajabisha,positive
hili lilikuwa lenye kuvuruga kabisa mwanzoni ambalo lilinifanya nipoteze mawasiliano mawili maana,negative
saa 4 jioni niliinunua saa 8 jioni kuanza kutazama saa 815 jioni kupeleka filamu iliyosalia kuona kulikuwa kitu chochote kilichobaki kinachoweza kutazamwa ajili binadamu ubongo kulikuwa madoa,negative
nimechoka nguzo ambazo uvivu kuandika hapa wanakuja nene haraka,negative
kimsingi huduma mbaya,negative
nilikuwa nimethibitishwa mfu shishi bar hii si sababu ubora bali huduma haraka chakula kinaweza kuharibika,positive
mic haifanyi kazi,negative
kosa ladha iliyoiva vizuri iliyokauka,negative
inashangaza filamu hii nzuri ilitengenezwa mnamo 1949,positive
uhamisho mzuri,positive
sikuvutiwa bidhaa hii,negative
labda kungekuwa elezo lenye kupatana akili jambo hili ujasiri,negative
hufanya kazi vizuri paka wangu alipoishambulia simu aliyoikuna ukanda ulinzi badala kuharibu kiwambo,positive
filamu tatu zenye kuvutia kuliko zote,positive
wonyesho bora kabisa,positive
utaratibu viazi ulisikitisha labda ungeweza kuhesabu vipande vingi vya viazi vilivyokuwa kisanduku hicho labda vilikuwa vipande 12,negative
nilipigwa butwaa sababu hakuna ishara zinazoonyesha pesa taslimu,negative
nakala fujo linalopotoka,negative
kamera maridadi zina mitindo yenye ubaridi nyeusi nyeupe,positive
mwembamba vya kutosha kutoshea kituo changu kuweka kengele kuondoa kesi,positive
alipofungua kinywa chake unatarajia kukusikia ukiwaona watoto wakivuta plagi huruma iliyoua kipindi hiki kutisha,negative
mwisho siku sinema zilizowahi kuonekana,negative
maoni mazuri mapenzi leo shaka filamu inayostahili kuona,positive
ningependekeza ninunue mfululizo jabra jax10 ambao hufanya kazi dosari moto q,positive
hufanya kazi biashara ukaribishaji wageni bonde paradiso nimeepuka kupendekeza sibo,negative
matukio yalitufurahisha sisi,positive
kutokea pili panya aina mykey mlipuko ndege kimya kimya mapema mwaka labda sinema maarufu sababu yenye kuchosha,positive
mbaya mtu mwingine aliyehusika hakushiriki kiwango kujitolea crowe ubora maana ikiwa wangefanya tungekuwa filamu bora mikononi mwetu kuliko fujo hili ndogo,negative
popote pale mtayarishaji alipokikosa kabisa,negative
mume wangu mjeuri hakuomba msamaha ajili chakula kibaya au kitu chochote,negative
bei nzuri,positive
napenda sura hisia samsung hehoni,positive
kweli mbaya,negative
si nzuri thamani kambi,negative
chakula kikubwa utumishi mazingira safi yenye urafiki,positive
sinema ilionekana polepole kidogo mwanzoni,negative
hivi karibuni tulishuhudia mwenendo mbaya kuelekea wageni,negative
nilikuwa wasiwasi jinsi sinema hii ilivyokuwa mbaya haikuogopa kidogo,negative
jengari zao zilizoganda zimebadilishwa sukari mno ajili ladha,negative
miamba hii wanyama,positive
hakika moto mambo yaliyo makubwa kabisa,negative
hii ambayo haikuwa nayo niliitazama hivi majuzi kituo filamu mbweha ilikatishwa tamaa,negative
uchaguzi piza mzuri,positive
ninafurahi kujua mtu akili siku kisasa kana anasahau tamaa sanaa ikimsukuma kutuchukua wasikilizaji,positive
ono hilo zuri ajabu lilifanya mahali hapa pawe mahali pa lazima wowote tunapokuwa mjini,positive
i nililipwa pesa nyingi mno,negative
kasha kokwa 1 harufu kali mchanganyiko soko chafu samaki bomba maji machafu,negative
mpitiaji mwingine alivyosema ungeweza kunilipa nile mahali hapa,negative
si mtengeneza filamu wala si mkurugenzi ningeficha kichwa changu mchangani ningetumia kiasi chochote fedha sinema hii,negative
tulifurahia matukio hao,positive
tumia pesa zako mahali pengine,negative
leo picha ujinga,negative
10 kati nyota 10,positive
pombe iliyo moto haikusaidia,negative
shaka bidhaa hii haiko tayari mrefu sijali inapendeza ikiwa huwezi kujua simu inakuja bure,negative
kitabu hiki kibaya,negative
unajifunza mengi hisia sinema hii mengi biashara sinema yenyewe,positive
wenye kupendeza,positive
tamu dady rudi studio umepotea,positive
picha watawa kike yenye kugusa moyo yenye kuchekesha huohuo ajili kuwadhihaki watawa kike au kanisa,positive
ninaamini nina uwezo tosha kufanya vizuri muziki kufikia upeo ilivyo wanamuziki wanaotunga nyimbo kumtukuza mungu,positive
alingoja kungoja,negative
chakula ajabu,positive
maandishi ucheshi hila hayawezi kulinganishwa sinema yoyote miaka hivi karibuni,positive
ki noti hewa ambayo ingeweza kutumia marekebisho fulani,negative
mrefu hivi sikumwona mwigizaji kipawa kiwambo,positive
hautasahau sinema hii,positive
nilivutiwa kabisa muziki densi kitu,positive
mnunuzi mwangalifu,negative
aliagiza eheburger apewe kipande kimoja jibini kilichokuwa kikianguka picha ikiwa imepakiwa bado inanyonya,negative
rais alifurahi kuona timu nchi ikituzwa zawadi kemkem,positive
wahusika wapatanishi jamaa wema hasa jamaa wabaya,negative
holi iliyowasili haikulingana ile picha tangazo,negative
hii filamu mbaya ambazo nimepata kuona,negative
kweli shakespear lazima mashabiki shakespear,positive
najua mchezaji kulipwa asiyedhibiti maandishi kitendo hicho kilikuwa kibaya herufi,negative
mkahawa bora unaokaziwa utumishi mlo kipekee mandhari nzuri,positive
vivyo mtu aliyejifungua hakusema kuomba radhi chakula chetu kilipochelewa dakika 45,negative
niliitumia siku mbili haikuwa rahisi sikuzote kusikia,negative
kitabu hakijasomwa,negative
aailiyah mzuri akasha sehemu kulazimisha,positive
agizo langu halikuwa sahihi,negative
matumizi mwendopolepole hujirudia yenyewe sinema imeungwa mkono kaimu mbaya mbaya neno fadhili hapa hakuna mwendelezo picha ambazo zimetupwa sababu yoyote magari ambayo yalionekana yalitengenezwa sanduku corn flakes mtindo kuelekeza uliopakana ujinga,negative
tamasha hizi halisi zinashika fuvu hilo vizuri iwapo tovuti maji meusi itaaminika sababu walitumia masanduku halisi bwawa maridadi,positive
shabiki michezo rpg sinema hii aibu shabiki yeyote rpg anayejiheshimu,negative
usipoteze pesa zako hapa,negative
huduma mbaya nzuri,negative
huyu ndiye msimamizi bora kuliko ambaye hajawahi kuonekana sokoni,positive
napendekeza hili mtu anayependa filamu afanyie kazi yoyote sanaa,positive
rikman stowe wanaigiza majukumu waandishi vitabu simulizi hili mwandishi vitabu ambaye labda ameandika trakti uchochezi,positive
haiweki shati,negative
mchuzi haukuwa ladha,negative
mfanyakazi alifanya kazi kutunza meza yetu yenye safu,positive
ninaamini pitch black ilifanywa vyema,positive
ila mbaya,negative
msaada wangu tekinolojia verizon ulipitia taratibu chache ambazo hakuna yoyote iliyofanya kazi mwishowe ikanibidi kufanya kazi upya ngumu kufuta data zangu zote,negative
nasikia takataka,negative
filamu kujisikia vizuri ndivyo nilihisi nilipotoka sinema,positive
kiungio chenye kuchekesha ile kusali filamu awali,positive
mtazame huyu,positive
ninaisukuma ukingo suruali au mifuko nyuma,positive
napenda mahali hapa,positive
nilipokea motorola mpya inayodaiwa 375 inaonekana hakukuwa mechi kati simu chaja,negative
mkweli wewe hii upumbavu isiyo kushangaza ujinga,negative
mujibu huduma kijeshi nilipewa hakuna jitihada kuonyesha shukrani zao kazi kuajiriwa imekuwa inarudi,negative
kutokana yale ambayo waandamani wangu chakula jioni waliniambia kitu kilikuwa kipya chenye muundo mzuri ladha nzuri,positive
mahali pema filamu hii iko takatakataka,negative
mke wangu aliagiza mchuzi kamba mti uwe uvuguvugu,negative
imefikiriwa kirukanjia akili nyingi tangu amekuwa mwigizaji wangu maarufu,positive
waigizaji hutoa utendaji mzuri haswa jennifer rubin jamie harris ambaye hubadilika gombo habari mwanzoni kupitia matukio kushangaza ambayo sehemu nyota nzuri,positive
hebu fikiria hadithi bora inayofanyika nguvu kuangalia filamu nyongeza nyongeza,positive
inastahili upendo mkali,positive
ndio jaza muwafaka,negative
napenda bidhaa hii,positive
keki nyekundu mahameli nzuri,positive
athari kuona zilikuwa mbaya,negative
kipumbavu kulazimika kuendelea kununua waendesha magari wapya vibebeo vya vifaa vya kuchezea masikioni vifaa vya gari simu mpya inapotolewa,negative
jaribu,negative
upepo ambao ipo,negative
sufu afadhali si madoa chai caroa yaliyo wakfu bali janni pho,negative
mizinga kathy ajabu herufi zenye kukata tamaa hila upigaji picha tofauti tabia anapocheza nyanja bwana,positive
lamu pahala patulivu lazima ajivunie hapa,positive
kiwango changu 3 kati 10,negative
hamji,negative
tabaka si zuri,negative
unahitaji mikono miwili kutumia programu kompyuta iliyounganishwa kompyuta miaka kumi iliyopita huwezi kushindana miundo mipya programu kompyuta,negative
lilikuwa jambo kustaajabisha,positive
hajawahi kutukanwa au kuhisi haheshimiwi,negative
ipende chipsi zao maharagwe,positive
kitaalam filamu imetengenezwa vizuri kazi kuvutia kamera kazi uigizo muziki mzuri riz ortolani haswa nzuri isiyoambatana kike ambayo inaonekana inatoka kilima mbali,positive
muziki kutia alama theluji yawezekana ndio muziki bora uliopata kusikiwa,positive
kituo kizuri kubeba nyumba au kazi,positive
wakitosheka ununuzi huu,positive
eneo hili kito las vesgas kile hasa ambacho wakitumaini kupata miaka kumi kuishi hapa,positive
mtu anazingatia kutoa huduma bora wateja,positive
si yenye kutisha isiyofahamika,negative
nimepoteza masaa mawili,negative
wahusika wenye kupendeza wanaweza kutabiri kimbele,positive
jinsi iid anavyofafanua kipindi hiki kigumu chenye maumivu makali filamu,negative
ilinibidi nirudishe ufafanuzi mbaya,negative
hakika haya mambo ajabu,negative
hasi kutosha kusababisha majuto masaa mengine mawili maisha yaliyopotea mbele skrini,negative
sehemu kichwa rangi bluu 10,positive
sababu hatutarudi hapa,negative
nataka wataalamu 510 wawe wafaa wana masuala mengi mno manufaa,negative
unajihisi vizuri unaposhughulika,positive
kweli kaimu blah,negative
misogeo kamera yenye kutisha ikiudhi,negative
si kile nilichotaka,negative
niliipekua mtandao intaneti kupata hii ndiyo thamani bora,positive
mtumishi huyo alipuuza mahitaji yetu akatufanya tuhisi hatupendwi kidogo hangedokeza mahali hapa,negative
akiwa ametamauka aliamuru sahani 35 ghuba,negative
ilinibidi dukani kununua simu mpya nokia ambayo inafanya kazi vizuri,positive
upande mzuri safi,positive
ukitafuta chakula halisi thai nenda mahali pengine,negative
matumizi rangi bendera iliyoganda filamu hizo tatu yalikuwa ajabu picha iliyokuwa sanaa,positive
jemaican mojitos tamu,positive
nafsi zimewekewa machoni mwake tamaa choyo,positive
gamba lake tupu sinema,negative
mungu i huwezi kamwe kupata dakika 90,negative
mchomaji hakuwa ladha yoyote nyama iliyokuwa imengolewa kabisa hakukuwa ladha makaa,negative
unapotazama nyuma saa 2 maisha yaliyotupwa mbele kiwambo,negative
upepo mwanana hawai mango mananasi ule laini uliojaribiwa vyote vizuri,positive
simu bora sokoni,positive
dakika 15 mwisho sinema sio mbaya,positive
huwezi kupata saa upasuaji tovuti,negative
filamu hii ninaitumia neno hilo kutiliwa chumvi matusi umma wanaopiga filamu,negative
heketi ane yenye kusadikisha kabisa,positive
kweli yenye kueleweka,positive
usiinunue,negative
linabonyeza njia inayokufanya ujiulize gani kifaa hicho kingedumu,negative
haibugui kamwe wahusika mioyo mizuri kweli matatizo yenye kuaminika,positive
viungo vikubwa vya nyama nguruwe,positive
nyanya yeyote aweza kufanya kuku aliyekaangwa awe bora kuliko huyu,negative
kweli ndiyo sinema bora inayowazika,positive
usipoteze wako hapa,negative
hii haipatani mnazi tungsten e2 ilivunja kwanza ijaribu kuiunganisha,negative
kile filamu hii inakosa maandishi kushawishi,negative
ninapoangalia ujumbe usiku taa ufunguo nyuma hugeuka sekunde chache kuingia ujumbe kwanza ipoteze fahamu,negative
wanafaa kutuzwa kutokana juhudi zao kupigania haki kina mama,positive
mgahawa mzuri kauri ulikuwa,positive
kipaji kikubwa lewis black kinatoweka hapa mtangulizi hajazuiliwa ambayo rating pg13 hakika haitakubali,negative
ngumu mfupi ladha,negative
alitamauka ingawa lawama fulani yahitaji kuwekwa mlangoni pake,negative
imeunganishwa simu gari aina razr,positive
labda usirudi kamwe kukipendekeza,negative
hakika moto mambo yaliyo makubwa kabisa,negative
ninatumia programu bure unayoweza kupata mtandao intaneti kupeleka habari bei kebo,positive
wataalamu mimea wanaendelea kutumia mbinu hiyohiyo yenye kasoro,negative
alinunua vidude 5 vya kuchezea vyenye nyaya vinavyosikika vizuri kuliko vinavyosikika,negative
yakuti marijani,negative
ililazimishwa kitu sinema hii,negative
filamu hii hutoa furaha nyingi mshangao,positive
hakuna chochote kupendekeza,negative
wasikilizaji walipiga makofi mwishoni mwa filamu,positive
lucy bell kuliko ujinga huu kuzama hali hii kufadhaisha,negative
kitu mbaya,negative
ndivyo watendavyo,positive
tuliamuru spinachi parachichi ziwe huzuni nguo yenyewe ladha halisi sufuri,negative
kitu kuhusu sinema hii kijinga,negative
imekoma mwisho benki huenda ikakosa fursa kutoa pendekezo kortini kulipenda,positive
bidhaa bora kabisa ambayo nimeridhika ununuzi,positive
utumishi ulikuwa mbaya ingawa,negative
mandhari majirani ohsovierl zilizokomaa mahali pasipofaa,negative
wanawake wanapoonyesha hatimaye hakuna dalili maendeleo yanayotarajiwa kufikia ambapo sinema iko yako huenda ikawa imelala mbali,negative
kuwapo kwake kiwambo kulikuwa kumengaa ingawa kulikuwa waigizaji wakuu kiwambo,positive
chungu,negative
halikuwa jambo jema,negative
bidhaa,positive
jambo kuchukiza msichana jalada njia ambayo rita hayworth amewekwa msingi,negative
uteuzi mzuri bia,positive
hii ndiyo jahannamu ambayo wewe unazijua vyema,negative
maikrofoni hufanya kazi vizuri mujibu nimeita inarembesha kitu,positive
hii inaweza ndiyo filamu mbaya ambayo amewahi kutengeneza,negative
ndefu isiyo maana,negative
ajabu hadithi hizo zimefumwa kushonwa mbwa maridadi lazima zibebwe au zione,positive
kutoamini kwangu mlo ulistahili namna mbaya vyakula hivi nimewahi kuonja,negative
namna ugumu kuharibu nyama walifanya,negative
helen baxendendale bibi anayeaminika macbeth ambaye nyakati nyingine anaweza mchangamfu nyakati nyingine huonekana msichana mzembe kufisha ladha damu uovu,positive
maandishi mabaya matendo mabaya hufanya maandishi hayo yaonekane mabaya,negative
bado ninafurahiya kuiangalia,positive
mhusika kuchekesha alistahili mhusika kuongoza,positive
njia isiyofaa mno,negative
wema show stopper akiingia ukumbini shughuli shughuli husimama kutokana kugeuka kutaka kumwangalia uzuri akielekea sehemu kukaa,positive
hakuna kitu kipya,negative
labda hatafanya haraka kurudi nyumbani,negative
mashimo mengi hati,negative
mkahawa huwa umejaa haungoji kamwe,positive
nilifurahishwa uwezo kaimu dwight schultz,positive
shimo hili ukutani lina taco wafanyakazi wengi wenye urafiki mitaani,positive
nyama zote hukatwa vizuri kupikwa vizuri,positive
gyro msingi letusi pekee,negative
ngombe bado hawana masikio,negative
hii ndiyo simu kwanza kutengenezwa bei rahisi,negative
alive mazingira bora,negative
niliifurahia,positive
vipaza vyenye kuvutia vya sikio,positive
kitambaa kizuri kichwani kilichopunguzwa bei sawasawa,positive
kutengeneza vitu vya kale mkono kulikuwa kazi nzuri kutumia maandishi hayo,positive
wapitiaji filamu walipenda filamu,positive
niliagiza uchawi uwepo kwanza id ulikuwa historia nzuri tangu kuondolewa gluten miaka kadhaa iliyopita,positive
imeiunganisha kujua si kitu kilichotengenezwa viwandani,negative
mhudumu wetu makini kuelimisha,positive
chakula kilikuwa chenye kutokeza bei zilikuwa zenye kufaa,positive
mhudumu miguu wasiwasi,negative
matundu mengi njama hayaonyeshi jinsi alivyopata maliki si kitu kuhusu mahali alipotumia miaka 20 kati utoto umri mkomavu,negative
alama nyengine wenye kukataza mabaya,positive
tulisafiri mwendo mrefu kaskazini mwa scotsdandand sababu hatukukatishwa tamaa kidogo,positive
hii sinema bora huko nje ambazo zinaonyesha dhamana kindugu,positive
