text,labels
sitasema tena sipendi nyara kwa hivyo sitaki kuwa mmoja lakini ninaamini filamu hii inafaa wakati wako,positive
baada ya kutumia betri hizo usiku kucha kunakuwa na matokeo makubwa,positive
thru amaanisha hutaki kungojea chakula chako kwa nusu saa lakini kwa njia fulani tunapokaribia kwenda hapa wanatungojea na kungoja,negative
sikukuu njema,positive
Huu ndio ufikisho!,negative
Nimevalia mavazi ya kutendewa kikatili hivyo,negative
unaweza kupata filamu bora zaidi kwenye mtandao wa yetube,negative
Hatukuweza kuamini jinsi chaza walivyokuwa wachafu,negative
Hatimaye baada ya mara tatu au nne masika ya ndoa hiyo kuvunjika na siwezi kuitumia tena kwenye vyombo,negative
Mimi hupata ukaribishaji mbaya sana katika chumba changu ambapo kwa simu nyingine sijapata tatizo hili,negative
Penda simu hii,positive
Ione,positive
Nilikuwa na maoni mabaya,negative
Tai latte lenye kufisha sana,positive
Anaweza kukudunga vipande - vipande na kuua mwendo wa sinema haraka kuliko mtu mwingine yeyote,negative
Usipoteze pesa zako,negative
waondoka wakiwa na njaa wakiwa na furaha na wakiwa wamejazwa vitu,positive
akaanza kutazama hili lakini hakuamini katika yeyote wa wahusika hao,negative
huu wimbo ni kama vile umetolewa jana wimbo huu una maudhui makubwa tena ya kueleweka vizuri mungu atuhurumie amen,positive
kwa kweli nimewakatisha tamaa wote nilio nao sasa ni wakili asiyefanya kazi,negative
Na matandiko mazuri mno ya kupumzikia!,positive
Ninajua hilo laonekana kuwa jambo la kuchekesha lakini kwangu lilionekana kama tekinolojia ya michoro ambayo ingefanya kazi vizuri sana huyu ni maarufu,positive
kamera kubwa mno 12 ya pixel ikiwa sehemu ya simu kwa kiasi cha kutosha ni pamoja na7,positive
Ikiwa unatafuta kifaa bora cha kuchorea cha burola endelea kukitazama,negative
ila tu kwamba sinema hiyo ilionekana kuwa yenye kuvuta watu wengi zaidi na mashujaa hao hawakufanyia kazi kwa ajili ya uhuru wao,negative
Minyororo ya maua ya yai ilikuwa na nyota 5 tu,positive
bei nzuri nilinunua hii baada ya mimi kununua fedha za bei nafuu kutoka kwenye kura kubwa iliyosikika kuwa mbaya na watu kwa upande ule mwingine walinisikia,positive
moja kati ya vitu ninavyopenda zaidi,positive
ni aibu kuona waigizaji wazuri kama thomerson na jemu wakijiruzuku katika hali mbaya kama hii,negative
Hii ilikuwa mara yangu ya kwanza na ya pekee kuwa na migoga na haikukatisha tamaa,positive
Biblia hiyo ni mbaya sana hivi kwamba inapaswa kuonwa kwa sababu hiyo,negative
ndiyo sababu ninaipitia vibaya sana,negative
dakika 15 za mwisho za sinema pia si mbaya,positive
Ingawa ni sifa nzuri sana,positive
juano hernandez muigizaji wa kipekee aliyecheza majukumu ya kuunga mkono katika filamu nyingi za enzi hizo ni mtu mweusi mwenye kiburi ambaye anatuhumiwa kumuua mzungu huko kusini,positive
kwa jumla nipitisha sinema hii kwa kiwango cha 10 kati ya 110,positive
vipindi vya mpira wa miguu mwishoni vilikuwa vinashangaza,positive
nafasi ya pekee ya filamu hiyo ilikuwa ni yona hill ambaye ataonekana kutofahamika kwa mashabiki wa superbad ya hivi karibuni kutokana na uzito uliopotea mwakani,positive
Wafanyakazi pia ni wenye urafiki sana na wenye matokeo mazuri,positive
yote hayo ni mambo ya kukatisha tamaa kabisa,negative
hiyo ilikuwa ya kuchekesha,positive
Sufu ilikuwa na mifuko mizuri zaidi kutoka dukani,negative
Kesi kubwa na bei,positive
int inafikiria njia bora zaidi ya kuimaliza filamu hiyo lakini tabasamu usoni mwangu ni njia nzuri sana ya kufunga filamu ya ajabu na mambo mengine ya ziada,positive
"Na kumbusha, isije nafsi ikaangamizwa.",negative
Hiyo ilikuwa mara yangu ya kwanza kuvua samaki na ilikuwa tamu sana,positive
Na tumewaona tukiwa tumebaki huko tukiwa kamili na wenye furaha sana kwa karibu 20 wewe hukosea,positive
sinema hiyo ilikuwa ya kupendeza sana tangu mwanzo hadi mwisho,positive
Kwa kusikitisha ni rahisi kwao kuwagusa bila kukusudia kwa vifungo vya kugusa - gusa kwa wororo ukigusa simu usoni mwako bila kukusudia unaposikiliza,negative
kifaa kikubwa cha mawasiliano ya vitumbuizo na usimamizi wa dataoh hakikisha kutumia utendaji wa utendaji 42 ili kupata matokeo mazuri ya kupatana kwa data,positive
Kwa hakika maandishi yaliyochakaa yalizidi kuwa mabaya zaidi kwa ule mwelekezo mbaya,negative
hufanya kazi vizuri,positive
paper size,negative
Mabuku ya masikio hayakutoa tena maagizo yoyote,negative
sifa mbaya,negative
Nipe moyo eneo hili,positive
soli ya kichwa iliyo bora zaidi,positive
niliona mirrormask jana usiku na ilikuwa uzoefu usioridhisha,negative
Uwanja huo una mashimo mengi zaidi kuliko marundo mawili ya samaki na upande na kuhariri hutobolewa kwa njia ya kushangaza,negative
Waliopendekezwa sana kwa muda wa miaka yote ingawa walio wachanga zaidi labda hawatathamini baadhi ya marejezo yenye hila zaidi ambayo kwa hakika watathamini mandhari moja ya manchani hasa,positive
Mama yangu na mimi tulipofika nyumbani alipatwa na ugonjwa mara moja na alikuwa tu na mionjo michache ya saladi,negative
nilinunua hii kutumia na kidle fire yangu na niliipenda kabisa,positive
10 kati ya 10 kwa sinema na trilogy,positive
kihalisi tuliketi hapo kwa dakika 20 bila yeyote kuomba amri yetu,negative
imefanya kazi nzuri,positive
Hao ndio wenye mikahawa mizuri zaidi kuwahi kupatikana,positive
Jengo hilo pia lilikuwa na baridi kali sana,negative
inalinda simu kila upande,positive
nargile nafikiri wewe ni mtu mzuri,positive
Nilipendezwa na patio na utumishi huo kwa njia ya pekee,positive
seti iliyoundwa mahsusi kufanya kazi na kamera ni ya kushangaza imeangaziwa nzuri na nzuri,positive
kris kristphessen ni mzuri katika sinema hii na kwa kweli hutokeza tofauti,positive
Chakula kikubwa,positive
Kabiliana kwa ajili ya yale unayopokea,negative
Ndio wewe unasahau sinema hii,positive
sinema mbaya kwelikweli,negative
sinema hii inaoga kabisa kwenye mishipa yangu,negative
si maarufu tu redioni bali pia ndiye mtangazaji wa tanzania mwenye mashabiki wengi zaidi kwenye mitandao ya kijamii,positive
am sure uko na wengi kumliko ni ile tu huna platform ya kutuonyesha ujinga kama ile simba ametuonyesha hii east africa,negative
Kutazama uhusiano uliopo kati ya taylor na tanwick kulishangaza jinsi kemikali ndogo zilivyokuwa kwenye kiwambo kati ya hizo mbili,negative
sikupendezwa na vifaa hivyo,negative
lina kila kitu ambacho ungeweza kutaka mchezo wa kuigiza wenye kuchekesha ambao hutatanisha akili za wenyeji wa Amerika ikiwa unatafuta sehemu zote za sinema zinazoharibu ubongo wa watu zisionekane tena,positive
Faili yangu haikuwa na joto wala kifaa cha kunichoma,negative
Nadhani ni filamu ya robint ryans iliyo bora zaidi kwa sababu alichora mtu kama baba yangu na alikuwa baba halisi ingawa hakuua mtu yeyote bali aliathirika zaidi wakati wa vita ya ulimwengu ya pili iliyomfanya awe mbaya zaidi,positive
Ni lazima niseme kwamba nimepitia visa vingi na ninajikuta nikivitazama tena na tena,positive
mkutano huu haujawahi kufanya kazi vizuri zamani na hakika haifanyi kazi hapa,negative
"Ikiwa unatafuta sinema yenye muziki mzuri sana unaotia ndani muziki wa hirley ambao unaonyesha jinsi unavyotazama usiku na mwisho wenye kutia moyo, basi mtu huyo atajaribiwa kufanya hivyo",positive
Nyama yangu ya ubavu ilipikwa vizuri sana na ilikuwa na ladha kubwa ya stoquita,positive
sauti hizi za rununu zilikuwa nzuri na nadhani labda ni ununuzi bora kabisa ambao nimefanya katika miaka kadhaa iliyopita kwa umakini,positive
sinema hii ni nzuri haswa ikiwa unafurahiya sanaa ya kuona,positive
ifurahie sana kupata bidhaa hii kwenye amazon ni vigumu kuipata ikiwa imeuzwa kwa bei ya juu,positive
ninachukia kuandika hakiki mbaya juu ya filamu haswa zile ambazo napenda sana nyota lakini filamu hii ni mbaya siamini kwa sekunde moja kuwa mtu yeyote angeweza kujivunia,negative
Nilivutiwa hasa na machaguo yasiyo yahe pamoja na wazazi katika sinema nyinginezo iwezayo kutabiri neno kwa neno la gejitim lakini maandishi katika sinema hii yalifanya uteuzi bora zaidi,positive
chipsi na salsa kwa kweli zilikuwa nzuri salsa zilikuwa mpya sana,positive
ukipanga kutumia hili katika gari lasahau hilo,negative
Hakuna yeyote mezani aliyefikiri kwamba chakula kilikuwa juu ya wastani au kilikuwa na thamani ya kungojea tulichokuwa nacho,negative
wanaweza kutumiwa kama mifano kwa mbuni yeyote aliyeweka,positive
Eneo hilo lina kustaajabisha,positive
Hili lilikuwa lenye kuvuruga kabisa mwanzoni ambalo lilinifanya nipoteze mawasiliano mawili ya maana sana,negative
"saa 4 jioni, mimi niliinunua karibu saa 8 jioni na kuanza kutazama saa 815 jioni na kupeleka filamu iliyosalia ili kuona kama kulikuwa na kitu chochote kilichobaki kinachoweza kutazamwa kwa ajili ya binadamu mwenye ubongo lakini kulikuwa na madoa",negative
nimechoka sana na nguzo ambazo ni uvivu tu kuandika na hapa wanakuja kwa nene na haraka,negative
kimsingi huduma ilikuwa mbaya sana,negative
Nilikuwa nimethibitishwa kuwa mfu na shishi bar hii si kwa sababu tu ubora wake ni mkubwa bali pia huduma ni ya haraka na chakula kinaweza kuharibika,positive
mic haifanyi kazi,negative
kosa ladha iliyoiva vizuri na iliyokauka,negative
inashangaza kwamba filamu hii nzuri ilitengenezwa mnamo 1949,positive
uhamisho ni mzuri sana,positive
sikuvutiwa na bidhaa hii,negative
Labda kungekuwa na elezo lenye kupatana na akili juu ya jambo hili la ujasiri,negative
hufanya kazi vizuri wakati paka wangu alipoishambulia simu aliyoikuna kwenye ukanda wa ulinzi badala ya kuharibu kiwambo,positive
filamu tatu zenye kuvutia sana kuliko zote,positive
Ni wonyesho bora kabisa,positive
Utaratibu wa viazi ulisikitisha na labda ungeweza kuhesabu vipande vingi vya viazi vilivyokuwa ndani ya kisanduku hicho na labda vilikuwa na vipande 12,negative
Nilipigwa na butwaa kwa sababu hakuna ishara zinazoonyesha pesa taslimu tu,negative
nakala ni fujo kubwa linalopotoka,negative
Kamera maridadi pia zina mitindo yenye ubaridi kama vile nyeusi na nyeupe na zaidi,positive
Pia ni mwembamba vya kutosha kutoshea ndani ya kituo changu cha kuweka kengele bila kuondoa hiyo kesi,positive
Kila mara alipofungua kinywa chake unatarajia kukusikia ukiwaona watoto wakivuta plagi ilikuwa ni huruma iliyoua kipindi hiki cha kutisha,negative
Mwisho wa siku ni moja ya sinema kubwa zaidi zilizowahi kuonekana,negative
maoni mazuri ya mapenzi ya leo na bila shaka ni filamu inayostahili kuona,positive
Ningependekeza ninunue mfululizo wa jabra jax10 ambao hufanya kazi bila dosari pamoja na moto q,positive
Mimi hufanya kazi katika biashara ya ukaribishaji - wageni katika bonde la paradiso na nimeepuka kupendekeza sibo tena,negative
matukio yalitufurahisha sisi,positive
kutokea kwa pili kwa panya aina ya mykey baada ya mlipuko wa ndege kimya - kimya mapema mwaka huo labda ni sinema yake maarufu zaidi kwa sababu ilikuwa yenye kuchosha sana,positive
ni mbaya sana kwamba kila mtu mwingine aliyehusika hakushiriki kiwango cha kujitolea cha crowe kwa ubora kwa maana ikiwa wangefanya tungekuwa na filamu bora zaidi mikononi mwetu kuliko fujo hili ndogo,negative
popote pale mtayarishaji alipokikosa kabisa,negative
Mume wangu alisema kwamba alikuwa mjeuri sana hata hakuomba msamaha kwa ajili ya chakula kibaya au kitu chochote,negative
Bei nzuri,positive
Napenda sura na hisia za samsung hehoni,positive
Kwa kweli ni mbaya sana,negative
si nzuri hata kwa thamani ya kambi,negative
Chakula kikubwa na utumishi mkubwa katika mazingira safi na yenye urafiki,positive
sinema ilionekana polepole kidogo mwanzoni,negative
Hivi karibuni tulishuhudia mwenendo wake mbaya kuelekea wageni wengine,negative
Nilikuwa na wasiwasi sana juu ya jinsi sinema hii ilivyokuwa mbaya lakini haikuogopa hata kidogo,negative
jengari zao zilizoganda zimebadilishwa kuwa sukari mno kwa ajili ya ladha yangu,negative
Miamba hii ya wanyama,positive
Hakika huo Moto ni katika mambo yaliyo makubwa kabisa!,negative
Hii ni moja ambayo haikuwa nayo lakini niliitazama hivi majuzi kwenye kituo cha filamu cha mbweha na ilikatishwa tamaa sana,negative
uchaguzi wa piza ni mzuri,positive
Ninafurahi sana kujua mtu mwenye akili wa siku ya kisasa hivyo ni kana kwamba anasahau tamaa ya sanaa ikimsukuma na kutuchukua kama wasikilizaji pamoja naye,positive
Ono hilo zuri ajabu lilifanya mahali hapa pawe mahali pa lazima wakati wowote tunapokuwa mjini tena,positive
i nililipwa pesa nyingi mno,negative
kwa hiyo katika kasha la kokwa 1 harufu kali kama mchanganyiko wa soko chafu la samaki na bomba la maji machafu,negative
kama yule mpitiaji mwingine alivyosema ungeweza kunilipa ili nile mahali hapa tena,negative
Mimi si mtengeneza filamu wala mimi si mkurugenzi lakini ningeficha kichwa changu mchangani kama ningetumia kiasi chochote cha fedha na wakati kwenye sinema hii,negative
tulifurahia matukio hao,positive
◯ tumia pesa zako mahali pengine,negative
leo picha ni ujinga,negative
10 kati ya nyota 10,positive
pombe iliyo moto haikusaidia,negative
"Bila shaka, bidhaa hii haiko tayari kwa muda mrefu lakini sijali inapendeza kama nini ikiwa huwezi kujua simu inakuja bure",negative
kitabu hiki ni kibaya sana,negative
unajifunza mengi juu ya hisia za ndani za watu kwenye sinema hii na mengi juu ya biashara ya sinema yenyewe,positive
Wenye kupendeza sana,positive
sauti tamu sana dady rudi studio tena umepotea sana,positive
Picha ya watawa wa kike ni yenye kugusa moyo na pia yenye kuchekesha wakati huohuo kwa ajili ya kuwadhihaki watawa wa kike au kanisa,positive
ninaamini nina uwezo tosha kufanya vizuri katika muziki na kufikia upeo wa juu kama ilivyo kwa wanamuziki wengine wanaotunga nyimbo za kumtukuza mungu,positive
alingoja na kungoja,negative
chakula cha ajabu,positive
maandishi ya ucheshi wa hila hayawezi kulinganishwa na sinema yoyote katika miaka ya hivi karibuni,positive
ki noti moja ya chini ni hewa ambayo ingeweza kutumia marekebisho fulani,negative
Ilikuwa muda mrefu sana hivi kwamba mimi sikumwona mwigizaji mwenye kipawa kwenye kiwambo,positive
hautasahau sinema hii,positive
nilivutiwa kabisa na muziki densi kila kitu,positive
Mnunuzi mwangalifu sana,negative
Aliagiza eheburger apewe kipande kimoja cha jibini kilichokuwa kikianguka picha ikiwa imepakiwa bado inanyonya,negative
rais alifurahi kuona timu ya nchi yake ikituzwa zawadi kemkem,positive
Wahusika ni wapatanishi hata jamaa wema na hasa jamaa wabaya,negative
holi iliyowasili haikulingana na ile picha katika tangazo,negative
Hii ilikuwa moja ya filamu mbaya zaidi ambazo mimi nimepata kuona,negative
ni kweli sana kwa shakespear na ni ya lazima kwa mashabiki wote wa shakespear,positive
Najua alikuwa mchezaji wa kulipwa asiyedhibiti sana maandishi yake lakini kitendo hicho kilikuwa kibaya kama herufi,negative
katika mkahawa wote bora unaokaziwa na utumishi mkubwa ni mlo wa kipekee na mandhari nzuri,positive
Vivyo hivyo mtu aliyejifungua hakusema juu ya kuomba radhi wakati chakula chetu kilipochelewa kwa dakika 45,negative
Niliitumia tu siku mbili na haikuwa rahisi sikuzote kusikia,negative
kitabu hakijasomwa,negative
aailiyah alikuwa mzuri kama akasha katika sehemu za kulazimisha,positive
agizo langu halikuwa sahihi,negative
matumizi ya mwendopolepole hujirudia yenyewe kwenye sinema lakini imeungwa mkono na kaimu mbaya na mbaya ni neno fadhili hapa hakuna mwendelezo picha ambazo zimetupwa bila sababu yoyote magari ambayo yalionekana kama yalitengenezwa kutoka kwa sanduku la corn flakes na mtindo wa kuelekeza uliopakana na ujinga,negative
tamasha hizi ni halisi na zinashika fuvu hilo vizuri sana iwapo tovuti ya maji meusi itaaminika kwamba kwa sababu walitumia masanduku halisi na bwawa ni maridadi sana,positive
mimi ni shabiki mkubwa wa michezo ya rpg lakini sinema hii ni aibu kwa shabiki yeyote wa rpg anayejiheshimu,negative
Usipoteze pesa zako hapa,negative
huduma ilikuwa mbaya na nzuri,negative
Huyu ndiye msimamizi bora kuliko wote ambaye hajawahi kuonekana sokoni,positive
Napendekeza hili kwa kila mtu anayependa filamu afanyie kazi yoyote ya sanaa,positive
Rikman na stowe wanaigiza majukumu yao kwa waandishi wa vitabu katika simulizi hili la mwandishi wa vitabu ambaye labda ameandika trakti ya uchochezi,positive
haiweki shati,negative
mchuzi haukuwa na ladha,negative
Mfanyakazi alifanya kazi kubwa ya kutunza meza yetu kubwa yenye safu,positive
ninaamini kuwa pitch black ilifanywa vyema,positive
ila mbaya,negative
Msaada wangu wa tekinolojia ya verizon ulipitia taratibu chache ambazo hakuna yoyote iliyofanya kazi na mwishowe ikanibidi kufanya kazi upya ngumu ya kufuta data zangu zote,negative
Nasikia tu takataka kwa sauti,negative
ni filamu ya kujisikia vizuri na ndivyo nilihisi wakati nilipotoka kwenye sinema,positive
Kiungio chenye kuchekesha kama ile ya kusali kwa filamu ya awali,positive
Mtazame huyu,positive
Kisha ninaisukuma kwenye ukingo wa suruali au mifuko yangu ya nyuma,positive
Napenda mahali hapa,positive
nilipokea motorola yangu mpya inayodaiwa kuwa 375 na inaonekana hakukuwa na mechi kati ya simu na chaja,negative
ili kuwa mkweli na wewe hii ni ya upumbavu isiyo ya kushangaza na ni ujinga sana,negative
Kwa mujibu wa huduma za kijeshi mimi nilipewa na hakuna jitihada ya kuonyesha shukrani zao kwa kazi yangu ya kuajiriwa imekuwa inarudi,negative
kutokana na yale ambayo waandamani wangu wa chakula cha jioni waliniambia kila kitu kilikuwa kipya sana chenye muundo mzuri na ladha nzuri,positive
mahali pema tu kwa filamu hii iko kwenye takatakataka,negative
Mke wangu aliagiza mchuzi wa kamba - mti uwe na uvuguvugu,negative
Imefikiriwa kwamba kirukanjia alikuwa na akili nyingi sana na tangu wakati huo amekuwa mwigizaji wangu maarufu,positive
waigizaji wote hutoa utendaji mzuri sana haswa jennifer rubin kama jamie harris ambaye hubadilika kutoka gombo la habari mwanzoni kupitia matukio ya kushangaza ambayo yeye ni sehemu ya nyota nzuri,positive
Hebu fikiria hadithi bora inayofanyika kwa nguvu na kwa kuangalia filamu hiyo kama nyongeza za nyongeza,positive
inastahili upendo mkali,positive
Ndio jaza muwafaka.,negative
